31249.999999999993,18,15,False
31249.999999999993,10,8,False
31249.999999999993,19,15,False
31249.999999999993,6,5,False
31249.999999999993,14,10,False
31249.999999999993,7,6,False
31249.999999999993,16,12,False
31249.999999999993,13,10,False
31249.999999999993,7,6,False
31249.999999999993,9,9,False
31249.999999999993,15,13,False
31249.999999999993,18,13,False
31249.999999999993,12,9,False
31249.999999999993,9,7,False
31249.999999999993,14,11,False
31249.999999999993,13,9,False
31249.999999999993,10,9,False
31249.999999999993,12,12,False
31249.999999999993,11,9,False
31249.999999999993,13,9,False
31249.999999999993,12,11,False
31249.999999999993,15,11,False
31249.999999999993,20,15,False
31249.999999999993,11,10,False
31249.999999999993,14,12,False
31249.999999999993,15,12,False
31249.999999999993,10,10,False
31249.999999999993,13,13,False
31249.999999999993,10,10,False
31249.999999999993,11,10,False
31249.999999999993,14,12,False
31249.999999999993,16,15,False
31249.999999999993,18,15,False
31249.999999999993,13,10,False
31249.999999999993,8,8,False
31249.999999999993,11,8,False
31249.999999999993,13,11,False
31249.999999999993,13,11,False
31249.999999999993,16,14,False
31249.999999999993,15,14,False
31249.999999999993,12,12,False
31249.999999999993,14,14,False
31249.999999999993,18,12,False
31249.999999999993,10,10,False
31249.999999999993,11,10,False
31249.999999999993,16,11,False
31249.999999999993,10,9,False
31249.999999999993,14,11,False
31249.999999999993,11,10,False
31249.999999999993,15,9,False
31249.999999999993,14,13,False
31249.999999999993,14,12,False
31249.999999999993,10,10,False
31249.999999999993,13,11,False
31249.999999999993,15,14,False
31249.999999999993,12,12,False
31249.999999999993,18,14,False
31249.999999999993,12,9,False
31249.999999999993,9,7,False
31249.999999999993,14,13,False
31249.999999999993,10,10,False
31249.999999999993,21,16,False
31249.999999999993,19,16,False
31249.999999999993,16,14,False
31249.999999999993,11,10,False
31249.999999999993,17,12,False
31249.999999999993,14,12,False
31249.999999999993,9,7,False
31249.999999999993,18,16,False
31249.999999999993,13,11,False
31249.999999999993,10,10,False
31249.999999999993,20,17,False
31249.999999999993,13,10,False
31249.999999999993,15,15,False
31249.999999999993,12,11,False
31249.999999999993,15,13,False
31249.999999999993,19,14,False
31249.999999999993,14,12,False
31249.999999999993,11,11,False
31249.999999999993,18,15,False
31249.999999999993,15,13,False
31249.999999999993,7,6,False
31249.999999999993,12,11,False
31249.999999999993,18,11,False
31249.999999999993,17,12,False
31249.999999999993,16,14,False
31249.999999999993,10,8,False
31249.999999999993,14,13,False
31249.999999999993,11,10,False
31249.999999999993,12,11,False
31249.999999999993,15,13,False
31249.999999999993,11,8,False
31249.999999999993,16,12,False
31249.999999999993,8,6,False
31249.999999999993,11,11,False
31249.999999999993,12,11,False
31249.999999999993,4,4,False
31249.999999999993,17,12,False
31249.999999999993,10,9,False
31249.999999999993,13,10,False
